
2025/02/28 (14:59:11) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/28 (14:59:11) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/02/28 (14:59:11) | DEBUG: Shared::init() : Initialized.
2025/02/28 (14:59:11) | DEBUG: Loading theme file: /home/nadeshiko/.config/btop/themes/custom.theme

2025/03/14 (02:02:59) | ===> btop++ v.1.4.0
2025/03/14 (02:02:59) | INFO: Logger set to DEBUG
2025/03/14 (02:02:59) | DEBUG: Using locale en_US.UTF-8
2025/03/14 (02:02:59) | INFO: Running on /dev/pts/0
2025/03/14 (02:02:59) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/14 (02:02:59) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/14 (02:02:59) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/14 (02:02:59) | DEBUG: Shared::init() : Initialized.
2025/03/14 (02:02:59) | DEBUG: Loading theme file: /home/nadeshiko/.config/btop/themes/custom.theme
2025/03/14 (02:03:03) | INFO: Quitting! Runtime: 00:00:04

2025/03/14 (02:03:06) | ===> btop++ v.1.4.0
2025/03/14 (02:03:06) | INFO: Logger set to DEBUG
2025/03/14 (02:03:06) | DEBUG: Using locale en_US.UTF-8
2025/03/14 (02:03:06) | INFO: Running on /dev/pts/0
2025/03/14 (02:03:06) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/14 (02:03:06) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/14 (02:03:06) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/14 (02:03:06) | DEBUG: Shared::init() : Initialized.
2025/03/14 (02:03:06) | DEBUG: Loading theme file: /home/nadeshiko/.config/btop/themes/custom.theme

2025/03/14 (13:37:52) | ===> btop++ v.1.4.0
2025/03/14 (13:37:52) | INFO: Logger set to DEBUG
2025/03/14 (13:37:52) | DEBUG: Using locale en_US.UTF-8
2025/03/14 (13:37:52) | INFO: Running on /dev/pts/2
2025/03/14 (13:37:52) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/14 (13:37:52) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/14 (13:37:52) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/14 (13:37:52) | DEBUG: Shared::init() : Initialized.
2025/03/14 (13:37:52) | DEBUG: Loading theme file: /home/nadeshiko/.config/btop/themes/custom.theme

2025/03/19 (21:11:31) | ===> btop++ v.1.4.0
2025/03/19 (21:11:31) | INFO: Logger set to DEBUG
2025/03/19 (21:11:31) | DEBUG: Using locale en_US.UTF-8
2025/03/19 (21:11:31) | INFO: Running on /dev/pts/2
2025/03/19 (21:11:31) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/19 (21:11:31) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/19 (21:11:31) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/19 (21:11:31) | DEBUG: Shared::init() : Initialized.
2025/03/19 (21:11:31) | DEBUG: Loading theme file: /home/nadeshiko/.config/btop/themes/custom.theme

2025/03/26 (15:02:11) | ===> btop++ v.1.4.0
2025/03/26 (15:02:11) | INFO: Logger set to DEBUG
2025/03/26 (15:02:11) | DEBUG: Using locale en_US.UTF-8
2025/03/26 (15:02:11) | INFO: Running on /dev/pts/0
2025/03/26 (15:02:12) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (15:02:12) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/26 (15:02:12) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (15:02:12) | DEBUG: Shared::init() : Initialized.
2025/03/26 (15:02:12) | DEBUG: Loading theme file: /home/nadeshiko/.config/btop/themes/custom.theme

2025/03/28 (13:00:55) | ===> btop++ v.1.4.0
2025/03/28 (13:00:55) | INFO: Logger set to DEBUG
2025/03/28 (13:00:55) | DEBUG: Using locale en_US.UTF-8
2025/03/28 (13:00:55) | INFO: Running on /dev/pts/1
2025/03/28 (13:00:55) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/28 (13:00:55) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/28 (13:00:55) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/28 (13:00:55) | DEBUG: Shared::init() : Initialized.
2025/03/28 (13:00:55) | DEBUG: Loading theme file: /home/nadeshiko/.config/btop/themes/custom.theme

2025/04/04 (14:50:37) | ===> btop++ v.1.4.0
2025/04/04 (14:50:37) | INFO: Logger set to DEBUG
2025/04/04 (14:50:37) | DEBUG: Using locale en_US.UTF-8
2025/04/04 (14:50:37) | INFO: Running on /dev/pts/0
2025/04/04 (14:50:37) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/04/04 (14:50:37) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/04 (14:50:37) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/04/04 (14:50:37) | DEBUG: Shared::init() : Initialized.
2025/04/04 (14:50:37) | DEBUG: Loading theme file: /home/nadeshiko/.config/btop/themes/custom.theme
